id,owner_id,post_time,post_text,comments.count
8215052,-15722194,1700721608,"Сбежавшая в США экс-участница PussyRiot Толоконникова* призналась в финансировании ВСУ 
 
Бывшая участница скандальной группы с удовольствием пообщалась с президентом Украины. Только она не догадывалась, что вместо Зеленского с ней говорили пранкеры Вован и Лексус. В разговоре бывшая ""пуська"" похвасталась своими сомнительными подвигами и призналась в том, что обманывала коллег, собирая деньги для ВСУ под видом гуманитарной помощи.

По ее словам, в рамках акции она собрала за 2 дня $7 млн. Там было много артистов разных, художников, которые хотели продать свои работы и таким образом помочь Украине… А еще Вован и Лексус пообщались с ее бойфрендом - британским криптодельцом и NFT-коллекционером Джоном Колдвеллом, который прямо предложил ""Зеленскому""… воровать: 
 
💬 Важной частью должна быть работа над изъятием из рук противников средств. Если у врага есть криптовалюта, нужно работать с правительством США, правительством Украины и даже хакерами, чтобы попытаться украсть их криптовалюту. Это почти как санкции, но в мире крипты. 
 
https://www.kp.ru/daily/27585/4855497/?from=smm

* Физическое лицо, выполняющее функции иностранного агента.
#сво #украина #вован_лексус
Фото: Роман Игнатьев",30
8213796,-15722194,1700673616,"""Выше ставка – меньше налог"": богатые клиенты банков сэкономят на выплатах государству

В следующем году россияне впервые заплатят налог на вклады. Его ввели еще в 2020 году, но ни разу не собрали. Правительство давало отсрочку – сначала из-за пандемии, а потом из-за антироссийских санкций. Но в этом году поблажку сняли.

KP.RU напоминает, как будут собирать налог и кому его придется заплатить:
https://www.kp.ru/daily/27584/4854581/?from=smm

#вклады #налоги #санкции
Фото: Shutterstock",4
8212162,-15722194,1700640006,"В стране снимается кино, в стране играют в футбол, страна живет почти мирной жизнью — но в то же время она ведет спецоперацию на Украине. Об этом и говорили в студии Радио «Комсомольская правда» с президентом медиахолдинга «Красная звезда», ведущим телепрограммы «Человек и закон», кинорежиссером Алексеем Пимановым.

- Да, нам всегда предрекали, что мы развалимся. Сейчас были уверены, что санкции введут – пустые полки, все побегут, молодежь выйдет на улицы и всех снесет. А все случилось с точностью до наоборот. У нас свои традиции. Мы делаем то, что не делают они. Наш народ очень коммуникабельный и доброжелательный. Даже больше, чем надо.

🔻 А пошли ли нам два последние года на пользу?

- Мы просто осознали, что сила наша не зависит ни от кого. Это великая вещь, когда страна может опереться на свою собственную науку, авиапромышленность, на свою собственную военную промышленность, на своих собственных пацанов, которые служат. И сейчас у нас лучшая армия в мире. Поколение потрясающее совершенно. Поверьте, когда они придут обратно, со спецоперации, это придет новая элита.

Полное интервью:
https://www.kp.ru/daily/27584/4854823/?from=smm

#сво #алексей_пиманов",15
8209806,-15722194,1700558402,"Средняя зарплата - 176 тысяч рублей: эксперты назвали самые бедные и самые богатые профессии в России

Несмотря на антироссийские санкции и на наши попытки ""ухода от сырьевой экономики"", именно профессии газовика и нефтяника остаются самыми высокооплачиваемыми в стране. В среднем такие специалисты зарабатывают 176 тыс. руб. в месяц. На втором месте – консультанты по вопросам управления, на третьем – программисты, выяснили эксперты FinExpertiza на основе данных Росстата.

Аналитики заглянули и на противоположную сторону зарплатной шкалы. И увидели там производителей одежды, официантов с поварами и почтальонов – именно у них самые низкие в стране зарплаты, в среднем меньше 40 тыс. руб.

Впрочем, ситуация потихоньку налаживается и зарплатный разрыв между ""богатыми"" и ""бедными"" сужается (с 6,4 до 5,3 раз). Снижение обусловлено ростом заработков низкооплачиваемых специалистов в связи с повышением минимального размера оплаты труда, а также наращиванием промышленного производства. По подсчетам экспертов, за год зарплаты в стране в среднем выросли на 13,8%.

https://www.kp.ru/daily/27583/4854054/?from=smm

#профессии #зарплаты #деньги",24
8209317,-15722194,1700543495,"Последние новости на утро 21 ноября: 
 
🔻Лидер ХАМАС Хания заявил о приближении соглашения с Израилем о перемирии; 
https://www.kp.ru/online/news/5552925/?from=smm 
 
🔻В США умер летчик-перебежчик Виктор Беленко, который в 1976 году угнал военный самолет из России в Японию; 
https://www.kp.ru/online/news/5552753/?from=smm 
 
🔻Пентагон объявил о выделении Украине пакета помощи на 100 млн долларов; 
https://www.kp.ru/online/news/5552738/?from=smm 
 
🔻Госдеп США ввел санкции против российских военных Омурбекова и Фролкина; 
https://www.kp.ru/online/news/5552826/?from=smm 
 
🔻Самолет США Boeing P8 Poseidon выкатился с ВПП на Гавайях и упал в воду. 
https://www.kp.ru/online/news/5552906/?from=smm 

#хамас #израиль #сша",7
8208744,-15722194,1700503214,"🐕 «Нелапопожатые»: Запад отменяет российских собак

Спрут санкций проник во все сферы. В минувшие выходные в Москве проходила крупнейшая в стране выставка собак всех пород «Евразия».

Российские заводчики рассказали корреспонденту KP.RU, что наших собак больше не жалуют организаторы европейских мероприятий. А также не принимают родословные российских питомцев:
https://www.kp.ru/daily/27583/4853831/?from=smm

#Запад #российские_собаки #кинологи",2
8204862,-15722194,1700373603,"Последние новости на утро 19 ноября:

🔻 Байден: конфликты вокруг Израиля и Украины принесут «огромный прогресс»
https://www.kp.ru/online/news/5550277/?from=smm

🔻 Умерла Татьяна Стрельцова, звезда фильма «А зори здесь тихие»
https://www.kp.ru/online/news/5550260/?from=smm

🔻 ХАМАС сообщил о потере связи с группами, отвечающими за жизнь заложников
https://www.kp.ru/online/news/5550217/?from=smm

🔻 Словакия выступит против антироссийских санкций на ядерное топливо для АЭС
https://www.kp.ru/online/news/5550281/?from=smm

🔻 Самый известный киллер России Александр Пустовалов освобожден из колонии
https://www.kp.ru/daily/27583.5/4853424/?from=smm

#новости_кп #киллер #санкции",18
8203951,-15722194,1700306089,"Ограничения со стороны западных стран не оказали на Россию ожидаемого эффекта, заявил пресс-секретарь президента РФ",16
8203950,-15722194,1700306088,Песков: Россия как всегда ухитрилась извлечь выгоду из западных санкций,22
8202977,-15722194,1700258405,"«Сделали театр ширпотребом»: Николай Цискаридзе высказался о проблемах российского балета и конкуренции с Западом

Артист считает, что отношение к российским оперным и балетным труппам в Европе испортилось задолго до антироссийских санкций и волны отмен и запретов, которые обрушились на людей искусства:
https://www.kp.ru/daily/27582/4852634/?from=smm

#Цискаридзе #балет #санкции",5
