id,owner_id,post_time,post_text,comments.count
4542467,-26284064,1663004189,"Главные темы дня:

▪Действующие главы регионов и временно исполняющие обязанности губернаторов лидируют на всех прошедших в России выборах руководителей субъектов Федерации, следует из данных ЦИК. Собрали основное о состоявшихся выборах:
http://go.tass.ru/jGkSR

▪ФСБ пресекла теракты СБУ против госслужащих Херсонской области и Крыма:
http://go.tass.ru/jGkSU

▪Инфляция в стране по итогам года составит около 12%, заявил Владимир Путин на совещании по экономическим вопросам. Собрали основные заявления президента РФ:
http://go.tass.ru/jGkSd

▪Кадыров сообщил о возвращении в зону СВО элитных спецподразделений из Чечни:
http://go.tass.ru/jGkSO

▪США предоставляют Киеву данные о критически важных объектах ЗАЭС, заявил Патрушев:
http://go.tass.ru/jGkSr

▪Имеющим трех и более детей гражданам могут дать право поступить в мобилизационный резерв:
http://go.tass.ru/jGkSS

▪Убийство замглавы Новой Каховки Виталия Гуры оказалось инсценировкой ФСБ РФ, сообщают СМИ:
http://go.tass.ru/jGkSN

▪Суд в Челябинске запретил движение ""Народная самооборона"", признав его террористическим:
http://go.tass.ru/jGkSA

▪Историю спецоперации на Украине включили в школьную программу:
http://go.tass.ru/jGkSq

▪Названа стоимость проезда по первому участку нулевого этапа трассы М-12. Как сообщил ""Единый оператор"", она составит 89 рублей:
http://go.tass.ru/jGkSs

▪VK и ""Яндекс"" закрыли сделку по обмену активами:
http://go.tass.ru/jGkSi",1
4541819,-26284064,1662985838,"Комплекс защитных мер позволил не допустить резкого спада экономики РФ и быстро стабилизировать инфляцию, которая по итогам 2022 года составит около 12%, заявил Владимир Путин на совещании по экономическим вопросам.

Собрали основные заявления Путина: 
http://go.tass.ru/jGkhq",5
4529072,-26284064,1662565528,"Рост цен на продовольствие в странах Старого Света бьет рекорды: 5% в Великобритании, 7,7% во Франции, 11,5% в еврозоне в целом. Засуха, пик которой давно пройден, осенью продолжает жечь по-прежнему — в виде инфляции. 

Время, выбранное для экономической войны против России, нельзя признать удачным. Взрывной рост цен на газ наряду с недопроизводством сельскохозяйственных товаров воздействуют на Европу и подтачивают ее экономический рост.

Подробнее, читайте в нашем материале: 
http://go.tass.ru/jGxMj",21
4527677,-26284064,1662531641,"Инфляция в России идет на снижение, по результатам года будет около 12%, заявил Владимир Путин:
http://go.tass.ru/jGxAv

#ВЭФ2022",17
4509917,-26284064,1661784309,"Правительство по итогам года ожидает инфляцию на уровне 12-13%. Первый вице-премьер отметил, что до конца года дефляционные процессы могут смениться ""некоторым повышением цен в пределах таргета"":
https://vk.cc/cg9aXy",10
4487080,-26284064,1660842014,"Уровень инфляции во Франции в июле превысил 6%, в Польше поднялся до 15,6%. В Великобритании инфляция выросла до 10,1% — это максимум за последние 40 лет. Подробнее о рекордах инфляции в Америке и еврозоне — в нашем видео.

Видео: ТАСС/Ruptly/Reuters",11
4483707,-26284064,1660712459,"Главные новости к этому часу:

▪ Минэкономразвития ожидает инфляции в РФ в 13,4% в 2022 году и снижения ВВП до 4,2%:
http://go.tass.ru/jG8BS

▪ Япония в июле возобновила импорт нефти из России:
http://go.tass.ru/jG8BN

▪ В МИД РФ назвали очередным вбросом статью The Wall Street Journal о воровстве энергии с Запорожской АЭС:
http://go.tass.ru/jG8BA

▪ В Белоруссии ввели плату за въезд в зону ожидания на пограничных пунктах пропуска:
http://go.tass.ru/jG8Bq

▪ Великобритания в условиях энергетического кризиса импортирует сжиженный природный газ из Австралии, сообщает Bloomberg: 
http://go.tass.ru/jG8Bs

▪ Несколько японских компаний получили уведомления о переводе ""Сахалина-2"" новому оператору:
http://go.tass.ru/jG8Bi

▪ Стоимость ремонта жилья в России за год выросла на 30%, пишут ""Известия"":
http://go.tass.ru/jG8BD

▪ Байден подписал пакет инициатив на $430 млрд, направленных на борьбу с инфляцией в стране:
http://go.tass.ru/jG8Bu

▪ Газета The New York Times сообщила о призыве стран Запада признать российские алмазы ""конфликтными"":
http://go.tass.ru/jG8BJ

▪ Эксперт назвал симптомы новых видов ""омикрона"":
http://go.tass.ru/jG8B0

▪Маск опроверг сообщение о покупке ""Манчестер Юнайтед"":
https://vk.cc/cfQI2B",6
4483414,-26284064,1660691707,"Джо Байден подписал одобренный ранее Конгрессом пакет мер, направленных на снижение инфляции в стране и предусматривающих выделение $430 млрд, в том числе на инициативы в сфере здравоохранения и борьбы с изменением климата:
http://go.tass.ru/jG81a",8
4475651,-26284064,1660343409,"Палата представителей Конгресса США одобрила пакет инициатив, которые направлены на снижение инфляции и предусматривают выделение властями $430 млрд:
http://go.tass.ru/jnQQZ",4
4474047,-26284064,1660280498,"Главные новости к этому часу:

▪️Ответственность в случае катастрофы на ЗАЭС ляжет на спонсоров Киева, считает Небензя:
http://go.tass.ru/jn54S 

▪️ФБР искало в поместье Трампа документы, связанные с ядерным оружием, сообщили СМИ:
http://go.tass.ru/jn54N 

▪️Байден может осенью объявить о планах пойти на второй срок, утверждает агентство Bloomberg:
http://go.tass.ru/jn54A 

▪️Госдеп отказался публично обсуждать ход дискуссий о причислении РФ к спонсорам терроризма:
http://go.tass.ru/jn54q

▪️Россия и Украина не ведут переговоры по безопасности на атомных электростанциях, заявил постпред РФ при международных организациях в Вене:
http://go.tass.ru/jn54s 

▪️Координационный центр одобрил выход 12 августа из портов Украины двух сухогрузов с зерном:
http://go.tass.ru/jn54i 

▪️ВСУ в августе запустили по ЗАЭС десятки ударных БПЛА, проинформировали власти Запорожской области:
http://go.tass.ru/jn54D

▪️Минэкономразвития ожидает годовую инфляцию в 2022 ниже 14%, пишут ""Известия"":
http://go.tass.ru/jn54u 

▪️Центр им. Гамалеи создал вакцину против омикрон-штамма коронавируса, рассказал Гинцбург ""Известиям"":
http://go.tass.ru/jn54J 

▪️В России в июле подешевела четверть из 20 наиболее популярных автомобилей, показало исследование:
http://go.tass.ru/jn540",6
